id_word,Spelling,wlen,Frequency,DomPoS,meaning,path
2882,electrical,10,3.984,adjective,eléctrico/eléctrica,images/words/2882.webp
2883,plug,4,3.984,noun,enchufe,images/words/2883.webp
2884,swan,4,3.984,noun,cisne,images/words/2884.webp
2885,cooler,6,3.984,noun,enfriador,images/words/2885.webp
2886,parsley,7,3.984,noun,perejil,images/words/2886.webp
2887,spicy,5,3.983,noun,picante,images/words/2887.webp
2888,confusing,9,3.983,adjective,confuso/confusa,images/words/2888.webp
2889,mechanism,9,3.983,noun,mecanismo,images/words/2889.webp
2890,loser,5,3.982,noun,perdedor/perdedora,images/words/2890.webp
2891,spray,5,3.982,noun,spray,images/words/2891.webp
2892,shade,5,3.982,noun,sombra,images/words/2892.webp
2893,fond,4,3.981,adjective,cariñoso/cariñosa,images/words/2893.webp
2894,flexible,8,3.981,adjective,flexible,images/words/2894.webp
2895,corporate,9,3.981,adjective,corporativo/corporativa,images/words/2895.webp
2896,dinosaur,8,3.98,noun,dinosaurio,images/words/2896.webp
2897,substance,9,3.98,noun,sustancia,images/words/2897.webp
2898,reflection,10,3.98,noun,reflexión,images/words/2898.webp
2899,vampire,7,3.98,noun,vampiro,images/words/2899.webp
2900,examine,7,3.98,verb,examinar,images/words/2900.webp
2901,beard,5,3.979,noun,barba,images/words/2901.webp
2902,advise,6,3.979,verb,aconsejar,images/words/2902.webp
2903,pencil,6,3.979,noun,lápiz,images/words/2903.webp
2904,telescope,9,3.979,noun,telescopio,images/words/2904.webp
2905,fare,4,3.978,noun,tarifa,images/words/2905.webp
2906,puree,5,3.978,noun,puré,images/words/2906.webp
2907,drawer,6,3.978,noun,cajón,images/words/2907.webp
2908,expense,7,3.978,noun,gasto,images/words/2908.webp
2909,loyal,5,3.977,adjective,leal,images/words/2909.webp
2910,collar,6,3.977,noun,collar,images/words/2910.webp
2911,publish,7,3.977,verb,publicar,images/words/2911.webp
2912,closure,7,3.977,noun,cierre,images/words/2912.webp
2913,carriage,8,3.977,noun,carruaje,images/words/2913.webp
2914,reply,5,3.976,noun,respuesta,images/words/2914.webp
2915,guinea,6,3.976,noun,guinea,images/words/2915.webp
2916,custody,7,3.975,noun,custodia,images/words/2916.webp
2917,determine,9,3.975,verb,determinar,images/words/2917.webp
2918,legitimate,10,3.974,adjective,legítimo/legítima,images/words/2918.webp
2919,grain,5,3.974,noun,grano,images/words/2919.webp
2920,fabric,6,3.974,noun,tela,images/words/2920.webp
2921,stylish,7,3.974,adjective,elegante,images/words/2921.webp
2922,thy,3,3.973,noun,tu,images/words/2922.webp
2923,fork,4,3.973,noun,tenedor,images/words/2923.webp
2924,badger,6,3.973,noun,tejón,images/words/2924.webp
2925,enable,6,3.973,verb,permitir,images/words/2925.webp
2926,fierce,6,3.973,adjective,feroz,images/words/2926.webp
2927,circuit,7,3.973,noun,circuito,images/words/2927.webp
2928,sovereign,9,3.973,adjective,soberano/soberana,images/words/2928.webp
2929,facility,8,3.972,noun,instalación,images/words/2929.webp
2930,commentary,10,3.972,noun,comentario,images/words/2930.webp
2931,significance,12,3.972,noun,significado,images/words/2931.webp
2932,sour,4,3.972,adjective,agrio/agria,images/words/2932.webp
2933,liar,4,3.971,noun,mentiroso/mentirosa,images/words/2933.webp
2934,encounter,9,3.971,noun,encuentro,images/words/2934.webp
2935,expenditure,11,3.971,noun,gasto,images/words/2935.webp
2936,historian,9,3.97,noun,historiador/historiadora,images/words/2936.webp
2937,profession,10,3.97,noun,profesión,images/words/2937.webp
2938,fashionable,11,3.97,adjective,de moda,images/words/2938.webp
2939,introduction,12,3.97,noun,introducción,images/words/2939.webp
2940,thumb,5,3.97,noun,pulgar,images/words/2940.webp
2941,visitor,7,3.97,noun,visitante,images/words/2941.webp
2942,export,6,3.969,noun,exportación,images/words/2942.webp
2943,chapter,7,3.969,noun,capítulo,images/words/2943.webp
2944,nursing,7,3.969,noun,enfermería,images/words/2944.webp
2945,striker,7,3.969,noun,delantero/delantera,images/words/2945.webp
2946,unacceptable,12,3.969,adjective,inaceptable,images/words/2946.webp
2947,scam,4,3.968,noun,estafa,images/words/2947.webp
2948,plaster,7,3.968,noun,escayola,images/words/2948.webp
2949,junk,4,3.967,noun,chatarra,images/words/2949.webp
2950,vice,4,3.967,noun,vicio,images/words/2950.webp
2951,admire,6,3.967,verb,admirar,images/words/2951.webp
2952,furious,7,3.967,adjective,furioso/furiosa,images/words/2952.webp
2953,pad,3,3.966,noun,almohadilla,images/words/2953.webp
2954,beam,4,3.966,noun,haz,images/words/2954.webp
2955,tissue,6,3.966,noun,tejido,images/words/2955.webp
2956,fitness,7,3.966,noun,aptitud física,images/words/2956.webp
2957,hopeful,7,3.966,adjective,esperanzado/esperanzada,images/words/2957.webp
2958,contribute,10,3.966,verb,contribuir,images/words/2958.webp
2959,initiative,10,3.966,noun,iniciative,images/words/2959.webp
2960,piss,4,3.965,noun,orina,images/words/2960.webp
2961,rider,5,3.965,noun,jinete,images/words/2961.webp
2962,retire,6,3.965,verb,jubilarse,images/words/2962.webp
2963,insane,6,3.965,adjective,demente,images/words/2963.webp
2964,jar,3,3.964,noun,frasco,images/words/2964.webp
2965,stiff,5,3.964,adjective,rígido/rígida,images/words/2965.webp
2966,trout,5,3.964,noun,trucha,images/words/2966.webp
2967,reign,5,3.964,noun,reinado,images/words/2967.webp
2968,essence,7,3.964,noun,esencia,images/words/2968.webp
2969,horizon,7,3.964,noun,horizonte,images/words/2969.webp
2970,yummy,5,3.963,adjective,delicioso/deliciosa,images/words/2970.webp
2971,pursue,6,3.963,verb,perseguir,images/words/2971.webp
2972,adviser,7,3.963,noun,asesor/asesora,images/words/2972.webp
2973,defensive,9,3.963,adjective,defensivo/defensiva,images/words/2973.webp
2974,clinical,8,3.961,adjective,clínico/clínica,images/words/2974.webp
2975,corridor,8,3.961,noun,pasillo,images/words/2975.webp
2976,leak,4,3.961,noun,fuga,images/words/2976.webp
2977,bump,4,3.961,noun,bache,images/words/2977.webp
2978,icing,5,3.961,noun,glaseado,images/words/2978.webp
2979,wreck,5,3.961,noun,naufragio,images/words/2979.webp
2980,buck,4,3.96,noun,dólar,images/words/2980.webp
2981,float,5,3.96,verb,flotar,images/words/2981.webp
2982,visible,7,3.96,adjective,visible,images/words/2982.webp
2983,solicitor,9,3.96,noun,abogado/abogada,images/words/2983.webp
2984,drill,5,3.959,noun,taladro,images/words/2984.webp
2985,triple,6,3.959,adjective,triple,images/words/2985.webp
2986,blah,4,3.958,noun,bla,images/words/2986.webp
2987,chick,5,3.958,noun,pollito,images/words/2987.webp
2988,theirs,6,3.958,pronoun,suyo/suya,images/words/2988.webp
2989,automatic,9,3.958,adjective,automático/automática,images/words/2989.webp
2990,comparison,10,3.958,noun,comparación,images/words/2990.webp
2991,convincing,10,3.958,adjective,convincente,images/words/2991.webp
2992,conservatory,12,3.958,noun,conservatorio,images/words/2992.webp
2993,constitutional,14,3.958,adjective,constitucional,images/words/2993.webp
2994,definite,8,3.957,adjective,definitivo/definitiva,images/words/2994.webp
2995,sin,3,3.957,noun,pecado,images/words/2995.webp
2996,hen,3,3.957,noun,gallina,images/words/2996.webp
2997,pony,4,3.957,noun,poni,images/words/2997.webp
2998,hedge,5,3.957,noun,seto,images/words/2998.webp
2999,physics,7,3.957,noun,física,images/words/2999.webp
3000,skipper,7,3.957,noun,capitán,images/words/3000.webp
3001,rebuild,7,3.956,verb,reconstruir,images/words/3001.webp
3002,resident,8,3.956,noun,residente,images/words/3002.webp
3003,ambassador,10,3.956,noun,embajador/embajadora,images/words/3003.webp
3004,cautious,8,3.955,adjective,cauteloso/cautelosa,images/words/3004.webp
3005,daft,4,3.954,noun,tonto/tonta,images/words/3005.webp
3006,fuss,4,3.954,noun,alboroto,images/words/3006.webp
3007,theft,5,3.954,noun,robo,images/words/3007.webp
3008,rebel,5,3.952,noun,rebelde,images/words/3008.webp
3009,wheat,5,3.952,noun,trigo,images/words/3009.webp
3010,cancel,6,3.952,verb,cancelar,images/words/3010.webp
3011,inspire,7,3.952,verb,inspirar,images/words/3011.webp
3012,demonstration,13,3.952,noun,manifestación,images/words/3012.webp
3013,awareness,9,3.951,noun,conciencia,images/words/3013.webp
3014,chemistry,9,3.951,noun,química,images/words/3014.webp
3015,stressful,9,3.951,adjective,estresante,images/words/3015.webp
3016,gut,3,3.951,noun,intestino,images/words/3016.webp
3017,bombing,7,3.951,noun,bombardeo,images/words/3017.webp
3018,dock,4,3.95,noun,muelle,images/words/3018.webp
3019,roller,6,3.95,noun,rodillo,images/words/3019.webp
3020,approval,8,3.95,noun,aprobación,images/words/3020.webp
3021,ministerial,11,3.95,adjective,ministerial,images/words/3021.webp
3022,intriguing,10,3.949,adjective,intrigante,images/words/3022.webp
3023,gem,3,3.949,noun,gema,images/words/3023.webp
3024,hint,4,3.949,noun,insinuación,images/words/3024.webp
3025,myth,4,3.949,noun,mito,images/words/3025.webp
3026,utility,7,3.948,noun,utilidad,images/words/3026.webp
3027,crocodile,9,3.948,noun,cocodrilo,images/words/3027.webp
3028,efficiency,10,3.948,noun,eficiencia,images/words/3028.webp
3029,inspiring,9,3.947,adjective,inspirador/inspiradora,images/words/3029.webp
3030,bent,4,3.947,adjective,doblado/doblada,images/words/3030.webp
3031,canvas,6,3.947,noun,lienzo,images/words/3031.webp
3032,immense,7,3.947,adjective,inmenso/inmensa,images/words/3032.webp
3033,ant,3,3.946,noun,hormiga,images/words/3033.webp
3034,hah,3,3.946,noun,jaja,images/words/3034.webp
3035,fatal,5,3.946,adjective,fatal,images/words/3035.webp
3036,residential,11,3.946,adjective,residencial,images/words/3036.webp
3037,defender,8,3.945,noun,defensor/defensora,images/words/3037.webp
3038,graduate,8,3.945,noun,graduado/graduada,images/words/3038.webp
3039,comprehensive,13,3.945,adjective,integral,images/words/3039.webp
3040,mist,4,3.945,noun,niebla,images/words/3040.webp
3041,corn,4,3.944,noun,maíz,images/words/3041.webp
3042,riot,4,3.944,noun,disturbio,images/words/3042.webp
3043,ballot,6,3.944,noun,votación,images/words/3043.webp
3044,parish,6,3.944,noun,parroquia,images/words/3044.webp
3045,ankle,5,3.943,noun,tobillo,images/words/3045.webp
3046,apparent,8,3.943,adjective,aparente,images/words/3046.webp
3047,staggering,10,3.943,adjective,asombroso/asombrosa,images/words/3047.webp
3048,constitution,12,3.943,noun,constitución,images/words/3048.webp
3049,lawn,4,3.942,noun,césped,images/words/3049.webp
3050,clinic,6,3.942,noun,clínica,images/words/3050.webp
3051,qualify,7,3.942,verb,calificar,images/words/3051.webp
3052,credible,8,3.941,adjective,creíble,images/words/3052.webp
3053,scrutiny,8,3.941,noun,escrutinio,images/words/3053.webp
3054,intensive,9,3.941,adjective,intensivo/intensiva,images/words/3054.webp
3055,regiment,8,3.94,noun,regimiento,images/words/3055.webp
3056,rally,5,3.94,noun,concentración,images/words/3056.webp
3057,sole,4,3.939,adjective,único/única,images/words/3057.webp
3058,warrior,7,3.939,noun,guerrero/guerrera,images/words/3058.webp
3059,exception,9,3.939,noun,excepción,images/words/3059.webp
3060,expectation,11,3.939,noun,expectativa,images/words/3060.webp
3061,toll,4,3.938,noun,peaje,images/words/3061.webp
3062,calf,4,3.938,noun,ternero,images/words/3062.webp
3063,booze,5,3.938,noun,alcohol,images/words/3063.webp
3064,kidney,6,3.938,noun,riñón,images/words/3064.webp
3065,passage,7,3.938,noun,pasaje,images/words/3065.webp
3066,halt,4,3.937,noun,alto,images/words/3066.webp
3067,pose,4,3.937,verb,posar,images/words/3067.webp
3068,fort,4,3.937,noun,fuerte,images/words/3068.webp
3069,photography,11,3.937,noun,fotografía,images/words/3069.webp
3070,squirrel,8,3.936,noun,ardilla,images/words/3070.webp
3071,emerge,6,3.936,verb,emerger,images/words/3071.webp
3072,premium,7,3.936,noun,prima,images/words/3072.webp
3073,mug,3,3.935,noun,taza,images/words/3073.webp
3074,gran,4,3.935,noun,abuela,images/words/3074.webp
3075,perfume,7,3.935,noun,perfume,images/words/3075.webp
3076,contender,9,3.935,noun,contendiente,images/words/3076.webp
3077,membership,10,3.935,noun,afiliación,images/words/3077.webp
3078,vessel,6,3.934,noun,vaso,images/words/3078.webp
3079,thunder,7,3.934,noun,trueno,images/words/3079.webp
3080,cider,5,3.933,noun,sidra,images/words/3080.webp
3081,tummy,5,3.933,noun,barriga,images/words/3081.webp
3082,pupil,5,3.933,noun,alumno/alumna,images/words/3082.webp
3083,notion,6,3.933,noun,noción,images/words/3083.webp
3084,selfish,7,3.933,adjective,egoísta,images/words/3084.webp
3085,provision,9,3.933,noun,disposición,images/words/3085.webp
3086,ownership,9,3.933,noun,propiedad,images/words/3086.webp
3087,chin,4,3.932,noun,barbilla,images/words/3087.webp
3088,confer,6,3.932,verb,conferir,images/words/3088.webp
3089,suck,4,3.931,verb,chupar,images/words/3089.webp
3090,litter,6,3.931,noun,basura,images/words/3090.webp
3091,cheek,5,3.93,noun,mejilla,images/words/3091.webp
3092,trunk,5,3.93,noun,baúl,images/words/3092.webp
3093,principal,9,3.93,adjective,principal,images/words/3093.webp
3094,pulse,5,3.929,noun,pulso,images/words/3094.webp
3095,needle,6,3.929,noun,aguja,images/words/3095.webp
3096,islamic,7,3.929,adjective,islámico/islámica,images/words/3096.webp
3097,carat,5,3.928,noun,quilate,images/words/3097.webp
3098,puzzle,6,3.927,noun,rompecabezas,images/words/3098.webp
3099,venture,7,3.927,noun,aventura,images/words/3099.webp
3100,triangle,8,3.927,noun,triángulo,images/words/3100.webp
3101,consequence,11,3.927,noun,consecuencia,images/words/3101.webp
3102,guidance,8,3.926,noun,orientación,images/words/3102.webp
3103,diplomatic,10,3.926,adjective,diplomático/diplomática,images/words/3103.webp
3104,acre,4,3.926,noun,acre,images/words/3104.webp
3105,robust,6,3.926,adjective,robusto/robusta,images/words/3105.webp
3106,employ,6,3.926,verb,emplear,images/words/3106.webp
3107,poster,6,3.926,noun,cartel,images/words/3107.webp
3108,blanket,7,3.925,noun,manta,images/words/3108.webp
3109,legendary,9,3.925,adjective,legendario/legendaria,images/words/3109.webp
3110,publicity,9,3.925,noun,publicidad,images/words/3110.webp
3111,manor,5,3.924,noun,señorío,images/words/3111.webp
3112,squash,6,3.924,noun,calabaza,images/words/3112.webp
3113,pledge,6,3.924,noun,promesa,images/words/3113.webp
3114,dynamic,7,3.923,adjective,dinámico/dinámica,images/words/3114.webp
3115,sweetie,7,3.923,noun,cariño,images/words/3115.webp
3116,implement,9,3.923,verb,implementar,images/words/3116.webp
3117,personnel,9,3.923,noun,personal,images/words/3117.webp
3118,revolutionary,13,3.923,adjective,revolucionario/revolucionaria,images/words/3118.webp
3119,barbecue,8,3.922,noun,barbacoa,images/words/3119.webp
3120,discount,8,3.922,noun,descuento,images/words/3120.webp
3121,purse,5,3.922,noun,monedero,images/words/3121.webp
3122,wisdom,6,3.922,noun,sabiduría,images/words/3122.webp
3123,lively,6,3.922,adjective,animado/animada,images/words/3123.webp
3124,bark,4,3.921,noun,ladrido,images/words/3124.webp
3125,grid,4,3.921,noun,cuadrícula,images/words/3125.webp
3126,crush,5,3.921,verb,aplastar,images/words/3126.webp
3127,sensational,11,3.921,adjective,sensacional,images/words/3127.webp
3128,speculation,11,3.92,noun,especulación,images/words/3128.webp
3129,clash,5,3.92,noun,choque,images/words/3129.webp
3130,blonde,6,3.92,adjective,rubio/rubia,images/words/3130.webp
3131,rowing,6,3.92,noun,remo,images/words/3131.webp
3132,polar,5,3.919,adjective,polar,images/words/3132.webp
3133,miniature,9,3.919,adjective,miniatura,images/words/3133.webp
3134,presidential,12,3.919,adjective,presidencial,images/words/3134.webp
3135,shortage,8,3.918,noun,escasez,images/words/3135.webp
3136,dependent,9,3.918,adjective,dependiente,images/words/3136.webp
3137,horrendous,10,3.918,adjective,horrendo/horrenda,images/words/3137.webp
3138,hers,4,3.918,noun,suya,images/words/3138.webp
3139,puff,4,3.918,noun,bocanada,images/words/3139.webp
3140,paste,5,3.918,noun,pasta,images/words/3140.webp
3141,filthy,6,3.918,adjective,asqueroso/asquerosa,images/words/3141.webp
3142,bowling,7,3.918,noun,bolos,images/words/3142.webp
3143,endless,7,3.918,adjective,interminable,images/words/3143.webp
3144,divine,6,3.917,adjective,divino/divina,images/words/3144.webp
3145,poison,6,3.917,noun,veneno,images/words/3145.webp
3146,therapy,7,3.917,noun,terapia,images/words/3146.webp
3147,casualty,8,3.917,noun,víctima,images/words/3147.webp
3148,scissors,8,3.916,noun,tijeras,images/words/3148.webp
3149,representative,14,3.916,noun,representante,images/words/3149.webp
3150,clap,4,3.916,verb,aplaudir,images/words/3150.webp
3151,ditch,5,3.916,noun,zanja,images/words/3151.webp
3152,trainer,7,3.916,noun,entrenador/entrenadora,images/words/3152.webp
3153,dart,4,3.915,noun,dardo,images/words/3153.webp
3154,dialogue,8,3.915,noun,diálogo,images/words/3154.webp
3155,associate,9,3.915,verb,asociar,images/words/3155.webp
3156,formidable,10,3.915,adjective,formidable,images/words/3156.webp
3157,cookery,7,3.914,noun,cocina,images/words/3157.webp
3158,rum,3,3.913,noun,ron,images/words/3158.webp
3159,sneak,5,3.913,verb,escabullirse,images/words/3159.webp
3160,cheating,8,3.913,noun,trampa,images/words/3160.webp
3161,audition,8,3.913,noun,audición,images/words/3161.webp
3162,blend,5,3.912,verb,mezcla,images/words/3162.webp
3163,advert,6,3.912,noun,anuncio,images/words/3163.webp
3164,tweet,5,3.911,noun,tweet,images/words/3164.webp
3165,header,6,3.911,noun,cabecera,images/words/3165.webp
3166,fluffy,6,3.911,adjective,esponjoso/esponjosa,images/words/3166.webp
3167,medication,10,3.911,noun,medicación,images/words/3167.webp
3168,enclosure,9,3.91,noun,recinto,images/words/3168.webp
3169,curve,5,3.909,noun,curva,images/words/3169.webp
3170,naval,5,3.909,adjective,naval,images/words/3170.webp
3171,sweep,5,3.909,noun,barrido,images/words/3171.webp
3172,pea,3,3.908,noun,guisante,images/words/3172.webp
3173,maiden,6,3.908,adjective,doncella,images/words/3173.webp
3174,civilian,8,3.908,adjective,civil,images/words/3174.webp
